id,key,enabled,bom_type,cylinder_label,agent_type,item_order,brand,code,product,unit,quantity_base,delivery,unit_price
972,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-10,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,10.0,ANSUL,17549OK,"Nozzle, según memoria de calculo",c/u.,1.0,NOZ. 147L,1
973,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-11,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,11.0,ANSUL,442927-R2,"NAMEPLATE, FM200, DO NOT ENTER",c/u.,1.0,442927-R2,1
974,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-12,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,12.0,ANSUL,442928-R2,"NAMEPLATE, FM200, PROTECTED,",c/u.,1.0,442928-R2,1
975,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-13,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,13.0,ANSUL,570538-R2,"Flexible Discharge Hose, 2 in.",c/u.,1.0,570538-R2,1
976,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-14,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,14.0,ANSUL,570568,"Manifold Check Valve, 2 in.",c/u.,1.0,570568,1
977,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-15,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,15.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
978,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-16,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,16.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,32338,1
979,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-17,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,17.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,1.0,31810,1
980,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-18,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,18.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
981,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-19,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,19.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
982,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-20,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,20.0,,,,,,0,1
983,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-21,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,21.0,ANSUL,437900,"Switch, Pressure, 3PDT",c/u.,1.0,437900,1
984,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-22,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,22.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,31811,1
985,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-23,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,23.0,ANSUL,415142,"Acutation Hose, 32 in., 1/4 in. NPT x 7/16-20 in. F Flare",c/u.,1.0,415142,1
986,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-24,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,24.0,ANSUL,76498,"Switch, Maintenance, Surface Mount",c/u.,1.0,76498,1
987,SISTEMA MANIFOLDTANK SIZE 147LFM-2001-25,True,SISTEMA MANIFOLD,TANK SIZE 147L,FM-200,25.0,ANSUL,570278,"Liquid Level Indicator (For 390 & 850 lb. Tanks), 43 in.",c/u.,1.0,570278,1
989,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-1,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 180L,c/u.,1.0,180L CARGA,1
990,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-2,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,2.0,ANSUL,445738,"TANK SIZE 180L, Fill: 199-396 lb.",c/u.,1.0,445738,1
991,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-3,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,3.0,ANSUL,FM-200-SRL,"FM-200 Agent,",c/u.,2.0,453646,1
992,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-4,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,4.0,ANSUL,570055,"Gauge, Cylinder Valve FM-200",c/u.,1.0,570055,1
993,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-5,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,5.0,ANSUL,314205314,Label FM-200 32/106/147/180/343L UL/FM,c/u.,1.0,314205314,1
994,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-6,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
995,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-7,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
996,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-8,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
997,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-9,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,9.0,ANSUL,570092-R2,"Tank Bracket Assembly (Fits 140, 280, 390 & 450 lb. Tanks)",c/u.,2.0,570092-R2,1
998,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-10,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,10.0,ANSUL,17549OK,"Nozzle, según memoria de calculo",c/u.,1.0,NOZ. 180L,1
999,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-11,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,11.0,ANSUL,442927-R2,"NAMEPLATE, FM200, DO NOT ENTER",c/u.,1.0,442927-R2,1
1000,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-12,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,12.0,ANSUL,442928-R2,"NAMEPLATE, FM200, PROTECTED,",c/u.,1.0,442928-R2,1
1001,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-13,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,13.0,ANSUL,570538-R2,"Flexible Discharge Hose, 2 in.",c/u.,1.0,570538-R2,1
1002,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-14,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,14.0,ANSUL,570568,"Manifold Check Valve, 2 in.",c/u.,1.0,570568,1
1003,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-15,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,15.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
1004,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-16,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,16.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,32338,1
1005,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-17,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,17.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,1.0,31810,1
1006,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-18,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,18.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
1007,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-19,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,19.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
1008,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-20,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,20.0,,,,,,0,1
1009,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-21,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,21.0,ANSUL,437900,"Switch, Pressure, 3PDT",c/u.,1.0,437900,1
1010,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-22,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,22.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,31811,1
1011,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-23,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,23.0,ANSUL,415142,"Acutation Hose, 32 in., 1/4 in. NPT x 7/16-20 in. F Flare",c/u.,1.0,415142,1
1012,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-24,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,24.0,ANSUL,76498,"Switch, Maintenance, Surface Mount",c/u.,1.0,76498,1
1013,SISTEMA MANIFOLDTANK SIZE 180LFM-2001-25,True,SISTEMA MANIFOLD,TANK SIZE 180L,FM-200,25.0,ANSUL,570278,"Liquid Level Indicator (For 390 & 850 lb. Tanks), 43 in.",c/u.,1.0,570278,1
1015,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-1,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 343L,c/u.,1.0,343L CARGA,1
1016,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-2,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,2.0,ANSUL,445739,"TANK SIZE 343L, Fill: 379-756 lb.",c/u.,1.0,445739,1
1017,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-3,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,3.0,ANSUL,FM-200-SRL,"FM-200 Agent,",c/u.,2.0,453646,1
1018,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-4,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,4.0,ANSUL,570055,"Gauge, Cylinder Valve FM-200",c/u.,1.0,570055,1
1019,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-5,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,5.0,ANSUL,314205314,Label FM-200 32/106/147/180/343L UL/FM,c/u.,1.0,314205314,1
1020,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-6,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
1021,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-7,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
1022,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-8,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
1023,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-9,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,9.0,ANSUL,570336-R2,Tank Bracket Assembly (Fits 850 lb. Tank),c/u.,2.0,570336-R2,1
1024,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-10,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,10.0,ANSUL,17549OK,"Nozzle, según memoria de calculo",c/u.,1.0,NOZ. 343L,1
1025,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-11,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,11.0,ANSUL,442927-R2,"NAMEPLATE, FM200, DO NOT ENTER",c/u.,1.0,442927-R2,1
1026,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-12,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,12.0,ANSUL,442928-R2,"NAMEPLATE, FM200, PROTECTED,",c/u.,1.0,442928-R2,1
1027,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-13,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,13.0,ANSUL,69841-R2,"Discharge Hose/Check Valve Assembly, 3 in.",c/u.,1.0,69841-R2,1
1028,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-14,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,14.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
1029,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-15,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,15.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,32338,1
1030,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-16,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,16.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,1.0,31810,1
1031,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-17,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,17.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
1032,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-18,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,18.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
1033,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-19,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,19.0,,,,,,0,1
1034,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-20,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,20.0,ANSUL,437900,"Switch, Pressure, 3PDT",c/u.,1.0,437900,1
1035,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-21,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,21.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,31811,1
1036,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-22,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,22.0,ANSUL,430815,"Acutation Hose, 42 in., 1/4 in. NPT x 7/16-20 in. F Flare",c/u.,1.0,430815,1
1037,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-23,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,23.0,ANSUL,76498,"Switch, Maintenance, Surface Mount",c/u.,1.0,76498,1
1038,SISTEMA MANIFOLDTANK SIZE 343LFM-2001-24,True,SISTEMA MANIFOLD,TANK SIZE 343L,FM-200,24.0,ANSUL,570278,"Liquid Level Indicator (For 390 & 850 lb. Tanks), 43 in.",c/u.,1.0,570278,1
1040,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-1,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 8L,c/u.,1.0,8L CARGA,1
1041,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-2,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,2.0,ANSUL,445732,"TANK SIZE 8L, Fill: 9-21 lb.",c/u.,1.0,445732,1
1042,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-3,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,3.0,ANSUL,FK-5-1-12,FK-5-1-12  FLUID FACTORY FILL PER L,c/u.,2.0,FK-5-1-12,1
1043,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-4,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,4.0,ANSUL,302207021,"Pressure Gauge, FK-5-1-12",c/u.,1.0,302207021,1
1044,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-5,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,5.0,ANSUL,314207207,SAPPHIRE Label 8/16/52L UL/FM,c/u.,1.0,314207207,1
1045,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-6,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
1046,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-7,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
1047,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-8,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
1048,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-9,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,9.0,ANSUL,570085-R2,"Tank Bracket Assembly (Fits 20, 50 & 90 lb. Tanks)",c/u.,1.0,570085-R2,1
1049,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-10,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,10.0,ANSUL,17549OK,"Nozzle, según memoria de calculo",c/u.,1.0,NOZ. 8L,1
1050,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-11,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,11.0,ANSUL,314207101-R2,DOOR NOTICE (LESS THAN NOAEL),c/u.,1.0,314207101-R2,1
1051,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-12,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,12.0,ANSUL,314207103-R2,MANUAL RELEASE SIGN,c/u.,1.0,314207103-R2,1
1052,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-13,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,13.0,ANSUL,570539-R2,"Flexible Discharge Hose, 1 in.",c/u.,1.0,570539-R2,1
1053,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-14,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,14.0,ANSUL,570566,"Manifold Check Valve, 1 in.",c/u.,1.0,570566,1
1054,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-15,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,15.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
1055,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-16,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,16.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,32338,1
1056,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-17,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,17.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,1.0,31810,1
1057,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-18,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,18.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
1058,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-19,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,19.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
1059,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-20,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,20.0,,,,,,0,1
1060,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-21,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,21.0,ANSUL,437900,"Switch, Pressure, 3PDT",c/u.,1.0,437900,1
1061,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-22,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,22.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,31811,1
1062,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-23,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,23.0,ANSUL,73597,"Acutation Hose, 16 in., 1/4 in. NPT x 7/16-20 in. F Flare",c/u.,1.0,73597,1
1063,SISTEMA MANIFOLDTANK SIZE 8LFK-5-1-121-24,True,SISTEMA MANIFOLD,TANK SIZE 8L,FK-5-1-12,24.0,ANSUL,76498,"Switch, Maintenance, Surface Mount",c/u.,1.0,76498,1
1065,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-1,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 16L,c/u.,1.0,16L CARGA,1
1066,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-2,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,2.0,ANSUL,445733,"TANK SIZE 16L, Fill: 18 - 42 lbs.",c/u.,1.0,445733,1
1067,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-3,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,3.0,ANSUL,FK-5-1-12,FK-5-1-12  FLUID FACTORY FILL PER L,c/u.,2.0,FK-5-1-12,1
1068,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-4,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,4.0,ANSUL,302207021,"Pressure Gauge, FK-5-1-12",c/u.,1.0,302207021,1
1069,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-5,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,5.0,ANSUL,314207207,SAPPHIRE Label 8/16/52L UL/FM,c/u.,1.0,314207207,1
1070,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-6,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
1071,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-7,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
1072,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-8,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
1073,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-9,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,9.0,ANSUL,570085-R2,"Tank Bracket Assembly (Fits 20, 50 & 90 lb. Tanks)",c/u.,2.0,570085-R2,1
1074,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-10,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,10.0,ANSUL,17549OK,"Nozzle, según memoria de calculo",c/u.,1.0,NOZ. 16L,1
1075,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-11,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,11.0,ANSUL,314207101-R2,DOOR NOTICE (LESS THAN NOAEL),c/u.,1.0,314207101-R2,1
1076,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-12,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,12.0,ANSUL,314207103-R2,MANUAL RELEASE SIGN,c/u.,1.0,314207103-R2,1
1077,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-13,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,13.0,ANSUL,570539-R2,"Flexible Discharge Hose, 1 in.",c/u.,1.0,570539-R2,1
1078,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-14,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,14.0,ANSUL,570566,"Manifold Check Valve, 1 in.",c/u.,1.0,570566,1
1079,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-15,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,15.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
1080,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-16,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,16.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,32338,1
1081,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-17,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,17.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,1.0,31810,1
1082,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-18,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,18.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
1083,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-19,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,19.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
1084,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-20,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,20.0,,,,,,0,1
1085,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-21,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,21.0,ANSUL,437900,"Switch, Pressure, 3PDT",c/u.,1.0,437900,1
1086,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-22,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,22.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,1.0,31811,1
1087,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-23,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,23.0,ANSUL,73597,"Acutation Hose, 16 in., 1/4 in. NPT x 7/16-20 in. F Flare",c/u.,1.0,73597,1
1088,SISTEMA MANIFOLDTANK SIZE 16LFK-5-1-121-24,True,SISTEMA MANIFOLD,TANK SIZE 16L,FK-5-1-12,24.0,ANSUL,76498,"Switch, Maintenance, Surface Mount",c/u.,1.0,76498,1
1090,SISTEMA MANIFOLDTANK SIZE 32LFK-5-1-121-1,True,SISTEMA MANIFOLD,TANK SIZE 32L,FK-5-1-12,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 32L,c/u.,1.0,32L CARGA,1
1091,SISTEMA MANIFOLDTANK SIZE 32LFK-5-1-121-2,True,SISTEMA MANIFOLD,TANK SIZE 32L,FK-5-1-12,2.0,ANSUL,445734,"TANK SIZE 32L, Fill: 36 - 84 lbs.",c/u.,1.0,445734,1
1092,SISTEMA MANIFOLDTANK SIZE 32LFK-5-1-121-3,True,SISTEMA MANIFOLD,TANK SIZE 32L,FK-5-1-12,3.0,ANSUL,FK-5-1-12,FK-5-1-12  FLUID FACTORY FILL PER L,c/u.,2.0,FK-5-1-12,1
